Address, Collateral Gains
0x3fDC4611d18BfC0DA4a48BE84533f914D0F7f1f2, 89731.384224958783168162
0xD2961553cA44B936418Fb91052312553c8C05DB0, 3094.719186448111778104
0x007b12a3B1a8D5A9Fd0Df47174bBA6E89bBdd217, 120.884381338407326128
0x5d65A068426A802f77dDaf2b6038533F3C135Aa6, 1286.255459909523894535
0x202874b6D447267CC7040Fbcbd4Ca6B00d207d58, 100.0
0x50cb70D219c47e0086912e78CbEAa7Bf12187aB7, 1659.101594650205761316
0x2Cd1Aa666A981F137C5088a395C0D5eca830B2B1, 5725.0
0xACA27CFbfF108992b1BbB5cb741661e0FB450777, 7704.235027850879345409
0xFd4b4099AcE5F28E45b74BA0890A48A48743CA58, 6000.0
0xF1E693b8aFB4297b4316448a06241Ed1F5b8A795, 6000.0
0x7457093Dc138cf3f1D474985c5f7C0040A178DCD, 19.240826092925000624
0x7d831a0E2a7CF41C67c466d3dcC0EA0c62A42aB0, 18000.0
0x1FC1413E850ac0cA47eb9E0AfDfF29B93dB4957f, 4500.0
0x7098BeCe74B2046cAF9E5109942110213d584449, 4000.0
0x2f298dB3EDa6542EbB5E9C819939b247d1b2bF77, 12175.999999999999999997
0x13030262Ae9928DA1C2275Fc6A6230633aF6d375, 356.05470293209876543
0x2D4e31ECeA59816fd252415F8363b5E52398F11B, 600.0
0x541fB9C87a82a7D48be7616BC0a7521D384C39A2, 1024.195953044687063308
0x2c459165e23Bf71563967741bB0537BD40Ba7222, 688.644810983582866409
0xbE2ef7d04aF3E9851099A5D4C27ab42389E0425d, 347.562519368688693672
0x36AA170FfF82259c2d17E0BAA527b224f203B523, 6558.072406873461182275
0x6D5988C61E1c59C70d3500509C0619257D0647E4, 3360.0
0x343d7CF45bBdE2993c115E4348ae9c0a9cAcdEBe, 0.847405903150736543
0xBE4eae91033f36991eBad5c1e0D9dDd40A3CD329, 2.836137266684501479
0x3098A47e7e9a3232F64B882Da058012AF8417D4f, 6000.0
0xc7aA687ac6eBf30f734C0296ACDE59efA3f53cC8, 649.509534214860624146
0x4A6b65BE6a730C3e2550C6861FB13B1170cB289d, 6000.0
0x9C238E55Ee32313956A4A9Ffb6753a9c1870093C, 6000.0
0xD82A902F42379E01084D07c84B496EF499beA7eE, 978.854346707818930041
0x7Eb8247ffd7Ea8Ad1985fF0a65F96a903dddf0Aa, 6000.0
0x8068549ef03A4C187216D6dD5126A15147B92C7d, 3693.211037389147153622
0x2E997286D6EedC2c4c85cB15ECb3DD52Acc52673, 273.497073996564542594
0xD79c56C065C50F323Eb1142Bb871f757F47A9D08, 948.989825302941492756
0x2e91Adb0B8173767E36b631d60F6ddF3b7f29067, 574.440005461056005499
0x7DB211218dB3EC97A2e411Ee2FBDA873DD95F9B9, 3000.0
